X	Y	Z	number of the return	number of returns of given pulse	intensity	classification
680997.760	5239930.600	963.560	1	1	41	2
680998.580	5239929.370	966.780	1	2	15	4
680997.930	5239930.400	963.530	2	2	53	2
680998.310	5239929.850	964.610	1	2	35	3
680998.190	5239930.030	964.070	2	2	42	3
680998.680	5239929.320	965.580	1	2	7	3
680998.310	5239929.890	963.790	2	2	52	3
680998.720	5239929.290	964.960	1	1	97	3
680998.640	5239929.480	963.730	1	1	60	3
680998.830	5239929.220	963.800	1	1	87	3
680999.120	5239928.830	964.440	1	2	41	3
680998.950	5239929.090	963.600	2	2	52	2
680999.660	5239928.030	966.290	1	2	23	3
680999.110	5239928.890	963.550	2	2	33	2
680999.840	5239927.790	966.380	1	1	81	4
680999.990	5239927.600	966.270	1	1	124	3
680999.890	5239927.870	964.060	3	3	10	3
680999.950	5239927.820	963.520	2	2	17	3
680942.830	5239999.350	976.310	1	2	38	3
680942.490	5239999.840	975.250	2	2	25	2
680942.840	5239999.370	975.790	1	1	31	3
680942.840	5239999.400	975.220	1	1	66	2
680943.010	5239999.190	975.120	1	1	74	2
680943.180	5239998.980	975.020	1	1	85	2
680943.350	5239998.760	974.990	1	1	82	2
680943.530	5239998.540	974.920	1	1	89	2
680943.710	5239998.310	974.910	1	1	74	2
680944.280	5239997.510	976.130	1	2	12	3
680943.890	5239998.080	974.920	2	2	50	2
680944.110	5239997.790	975.040	1	1	63	2
680944.330	5239997.510	975.100	1	1	61	2
680944.500	5239997.300	975.010	1	1	86	2
680944.690	5239997.050	975.040	1	1	62	2
680944.880	5239996.820	975.010	1	1	93	2
680945.020	5239996.650	974.860	1	1	76	2
680945.400	5239996.130	975.490	1	2	24	3
680945.180	5239996.450	974.790	2	2	52	2
680945.300	5239996.300	974.600	1	1	94	2
680945.490	5239996.070	974.580	1	1	81	2
680945.670	5239995.840	974.520	1	1	65	2
680945.830	5239995.640	974.440	1	1	73	2
680946.010	5239995.410	974.410	1	1	70	2
680946.410	5239994.860	975.100	1	2	10	3
680946.170	5239995.210	974.330	2	2	62	2
680946.480	5239994.790	974.740	1	1	55	3
680946.590	5239994.670	974.500	1	1	73	3
680946.770	5239994.430	974.470	1	1	62	3
680946.960	5239994.200	974.430	1	1	97	3
680947.050	5239994.110	974.120	1	1	100	2
680947.200	5239993.920	973.990	1	1	103	2
680947.370	5239993.710	973.940	1	1	119	2
680947.550	5239993.470	973.940	1	1	106	2
680947.720	5239993.270	973.890	1	1	125	2
680947.900	5239993.050	973.840	1	1	110	2
680948.080	5239992.810	973.790	1	1	108	2
680948.250	5239992.610	973.730	1	1	98	2
680948.440	5239992.370	973.740	1	1	83	2
680948.610	5239992.150	973.710	1	1	92	2
680948.790	5239991.920	973.680	1	1	90	2
680948.970	5239991.690	973.680	1	1	88	2
680949.130	5239991.490	973.600	1	1	82	2
680949.340	5239991.220	973.640	1	1	58	2
680949.520	5239990.990	973.620	1	1	78	2
680949.700	5239990.770	973.560	1	1	87	2
680949.860	5239990.560	973.540	1	1	81	2
680950.020	5239990.360	973.450	1	1	79	2
680950.190	5239990.150	973.400	1	1	87	2
680950.360	5239989.940	973.300	1	1	70	2
680950.510	5239989.750	973.210	1	1	87	2
680950.670	5239989.560	973.100	1	1	101	2
680950.850	5239989.340	973.030	1	1	93	2
680951.010	5239989.130	973.010	1	1	88	2
680951.180	5239988.920	972.950	1	1	110	2
680951.340	5239988.710	972.890	1	1	112	2
680951.520	5239988.490	972.850	1	1	84	2
680951.690	5239988.280	972.770	1	1	120	2
680951.860	5239988.060	972.750	1	1	101	2
680952.040	5239987.840	972.680	1	1	75	2
680952.210	5239987.620	972.650	1	1	91	2
680952.380	5239987.410	972.630	1	1	96	2
680952.560	5239987.180	972.610	1	1	73	2
680952.860	5239986.780	972.970	1	1	59	3
680952.940	5239986.710	972.570	1	1	67	2
680953.270	5239986.240	973.130	1	1	81	3
680953.510	5239985.940	973.250	1	1	97	3
680953.630	5239985.790	973.060	1	1	72	3
680953.700	5239985.730	972.680	1	1	47	2
680953.870	5239985.500	972.690	1	1	54	2
680954.180	5239985.090	973.060	1	1	106	3
680954.340	5239984.890	972.950	1	1	76	3
680954.510	5239984.680	972.910	1	2	24	3
680954.290	5239985.010	972.150	2	2	53	2
680954.710	5239984.420	972.970	1	1	89	3
680954.820	5239984.300	972.700	1	1	57	3
680954.930	5239984.170	972.460	1	1	51	2
680955.130	5239983.910	972.550	1	1	54	3
680955.330	5239983.650	972.590	1	1	68	3
680955.460	5239983.510	972.350	1	1	83	2
680955.590	5239983.350	972.190	1	1	90	2
680955.840	5239983.020	972.410	1	1	73	3
680956.010	5239982.800	972.370	1	1	88	3
680956.150	5239982.630	972.240	1	1	86	3
680956.310	5239982.440	972.160	1	1	77	3
680956.530	5239982.150	972.270	1	1	76	3
680956.570	5239982.130	971.760	1	1	55	2
680956.780	5239981.860	971.850	1	1	89	3
680956.970	5239981.610	971.860	1	1	83	2
680957.190	5239981.330	971.990	1	1	90	3
680957.320	5239981.170	971.840	1	1	57	3
680957.460	5239981.000	971.690	1	1	47	3
680957.560	5239980.890	971.390	1	1	61	2
680957.900	5239980.430	971.880	1	1	53	3
680958.090	5239980.180	971.940	1	1	54	3
680958.240	5239980.000	971.790	1	1	100	3
680958.250	5239980.010	971.240	1	1	70	2
680958.650	5239979.470	971.990	1	1	47	3
680958.670	5239979.470	971.450	1	1	54	3
680958.910	5239979.160	971.610	1	1	53	3
680958.940	5239979.160	971.050	1	1	87	2
680959.130	5239978.910	971.090	1	1	105	3
680959.340	5239978.640	971.170	1	1	73	3
680959.550	5239978.370	971.280	1	1	61	3
680959.670	5239978.220	971.100	1	1	66	3
680959.800	5239978.070	970.930	1	1	72	3
680959.960	5239977.870	970.800	1	1	73	2
680960.090	5239977.720	970.600	1	1	87	2
680960.350	5239977.380	970.870	1	1	47	3
680960.520	5239977.150	970.840	1	1	60	3
680960.650	5239977.010	970.650	1	1	77	3
680960.790	5239976.830	970.530	1	1	83	2
680960.980	5239976.590	970.560	1	1	61	2
680961.220	5239976.280	970.750	1	1	97	2
680961.360	5239976.110	970.570	1	1	62	2
680961.510	5239975.920	970.480	1	1	86	2
680961.710	5239975.650	970.540	1	1	62	3
680961.900	5239975.420	970.570	1	1	68	3
680962.010	5239975.290	970.330	1	1	95	2
680962.150	5239975.120	970.200	1	1	105	2
680962.300	5239974.930	970.070	1	1	102	2
680962.460	5239974.740	969.960	1	1	101	2
680962.610	5239974.560	969.870	1	1	82	2
680962.780	5239974.340	969.810	1	1	69	2
680962.940	5239974.130	969.750	1	1	107	2
680963.100	5239973.940	969.690	1	1	114	2
680963.260	5239973.740	969.630	1	1	100	2
680963.440	5239973.510	969.580	1	1	103	2
680963.610	5239973.300	969.520	1	1	123	2
680963.760	5239973.110	969.460	1	1	88	2
680963.940	5239972.880	969.420	1	1	82	2
680964.120	5239972.670	969.400	1	1	100	2
680964.290	5239972.440	969.390	1	1	102	2
680964.450	5239972.240	969.370	1	1	104	2
680964.640	5239972.000	969.340	1	1	137	2
680964.820	5239971.780	969.310	1	1	124	2
680964.980	5239971.560	969.290	1	1	98	2
680965.160	5239971.350	969.250	1	1	132	2
680965.330	5239971.130	969.210	1	1	113	2
680965.490	5239970.930	969.160	1	1	115	2
680965.650	5239970.720	969.110	1	1	94	2
680965.820	5239970.510	969.080	1	1	86	2
680966.000	5239970.280	969.030	1	1	106	2
680966.170	5239970.070	969.000	1	1	101	2
680966.350	5239969.850	968.950	1	1	116	2
680966.510	5239969.650	968.930	1	1	93	2
680966.680	5239969.430	968.890	1	1	110	2
680966.850	5239969.220	968.870	1	1	98	2
680967.020	5239969.000	968.830	1	1	100	2
680967.200	5239968.770	968.820	1	1	113	2
680967.360	5239968.580	968.730	1	1	98	2
680967.540	5239968.350	968.710	1	1	92	2
680967.710	5239968.130	968.720	1	1	88	2
680967.890	5239967.890	968.750	1	1	97	2
680968.080	5239967.640	968.800	1	1	69	2
680968.300	5239967.360	968.930	1	1	79	2
680968.490	5239967.120	968.960	1	1	108	2
680968.650	5239966.920	968.890	1	1	88	2
680968.850	5239966.660	968.930	1	1	94	3
680968.990	5239966.500	968.800	1	1	91	3
680969.150	5239966.300	968.770	1	1	75	3
680969.330	5239966.050	968.800	1	1	77	3
680969.520	5239965.810	968.810	1	1	82	3
680969.730	5239965.540	968.900	1	1	69	3
680969.910	5239965.310	968.930	1	1	48	3
680970.120	5239965.040	969.030	1	1	63	3
680970.300	5239964.820	969.020	1	1	63	3
680970.430	5239964.660	968.870	1	1	69	3
680970.560	5239964.500	968.730	1	1	81	3
680970.700	5239964.330	968.550	1	1	73	2
680970.910	5239964.060	968.620	1	1	77	3
680971.140	5239963.760	968.840	1	1	59	3
680971.210	5239963.690	968.410	1	1	66	2
680971.340	5239963.530	968.240	1	1	72	2
680971.490	5239963.340	968.160	1	1	96	2
680971.680	5239963.110	968.200	1	1	62	3
680971.840	5239962.910	968.120	1	1	44	2
680972.070	5239962.610	968.290	1	1	56	2
680972.190	5239962.470	968.090	1	1	65	2
680972.360	5239962.250	968.030	1	1	82	2
680972.500	5239962.080	967.910	1	1	77	2
680972.650	5239961.880	967.850	1	1	73	2
680973.110	5239961.230	968.990	1	2	42	3
680972.810	5239961.680	967.800	2	2	28	2
680973.010	5239961.430	967.840	1	1	71	3
680973.240	5239961.130	968.030	1	1	62	3
680973.390	5239960.940	967.940	1	1	75	3
680973.590	5239960.680	968.010	1	1	68	3
680973.680	5239960.590	967.670	1	1	81	2
680973.820	5239960.420	967.550	1	1	84	2
680973.980	5239960.220	967.530	1	1	110	2
680974.160	5239960.000	967.460	1	1	97	2
680974.320	5239959.800	967.360	1	1	79	3
680974.410	5239959.690	967.090	1	1	70	2
680974.730	5239959.250	967.640	1	1	76	3
680974.990	5239958.910	967.950	1	1	38	3
680975.130	5239958.730	967.840	1	1	51	3
680975.200	5239958.670	967.440	1	1	83	3
680975.390	5239958.430	967.460	1	1	75	3
680975.470	5239958.350	967.030	1	1	85	2
680975.630	5239958.150	966.980	1	1	88	2
680976.180	5239957.360	968.490	1	2	12	3
680975.910	5239957.760	967.400	2	2	26	3
680976.250	5239957.290	968.070	1	1	36	3
680976.330	5239957.210	967.730	1	1	45	3
680976.520	5239956.960	967.790	1	1	35	3
680976.570	5239956.930	967.280	1	1	55	3
680976.670	5239956.830	966.910	1	1	53	3
680976.780	5239956.700	966.660	1	1	82	2
680976.940	5239956.510	966.550	1	1	97	2
680977.040	5239956.390	966.310	1	1	85	2
680977.240	5239956.130	966.400	1	1	70	2
680977.400	5239955.930	966.360	1	1	116	2
680977.580	5239955.710	966.320	1	1	88	2
680977.710	5239955.550	966.140	1	1	89	2
680977.940	5239955.240	966.390	1	1	74	3
680978.300	5239954.740	967.100	1	2	22	3
680978.070	5239955.100	966.120	2	2	30	2
680978.470	5239954.520	967.110	1	1	41	3
680978.730	5239954.170	967.480	1	1	39	3
680978.830	5239954.060	967.190	1	1	52	3
680978.860	5239954.060	966.560	1	1	83	3
680979.010	5239953.880	966.440	1	1	81	3
680979.100	5239953.790	966.080	1	1	105	2
680979.430	5239953.330	966.690	1	1	63	3
680979.460	5239953.320	966.140	1	1	77	2
680979.600	5239953.160	965.990	1	1	81	2
680980.340	5239952.060	968.410	1	1	19	3
680980.460	5239951.930	968.110	1	1	39	3
680980.550	5239951.830	967.760	1	1	44	3
680980.760	5239951.560	967.910	1	1	35	3
680980.770	5239951.590	967.200	1	1	67	3
680980.860	5239951.490	966.870	1	2	35	3
680980.760	5239951.650	966.430	2	2	37	3
680981.270	5239950.920	967.890	1	2	17	3
680980.910	5239951.460	966.390	2	2	44	3
680981.430	5239950.710	967.850	1	2	61	3
680981.050	5239951.300	966.230	2	2	21	3
680981.690	5239950.350	968.210	1	1	32	3
680981.730	5239950.350	967.580	1	2	37	3
680981.410	5239950.830	966.250	2	2	15	3
680981.570	5239950.630	966.230	1	1	48	3
680983.180	5239948.220	972.250	1	3	50	4
680981.940	5239950.110	967.000	2	3	10	3
680981.660	5239950.550	965.790	3	3	18	3
680983.380	5239947.960	972.400	1	2	26	4
680981.870	5239950.270	965.990	2	2	30	3
680983.340	5239948.050	971.550	1	2	39	4
680982.010	5239950.080	965.890	2	2	13	3
680983.280	5239948.180	970.580	1	2	20	4
680982.120	5239949.960	965.630	2	2	27	2
680983.320	5239948.180	969.940	1	2	21	4
680982.430	5239949.550	966.130	2	2	29	3
680983.620	5239947.770	970.470	1	3	13	4
680983.250	5239948.340	968.880	2	3	15	4
680982.580	5239949.360	966.020	3	3	51	3
680983.420	5239948.120	968.900	1	2	8	4
680982.670	5239949.260	965.700	2	2	57	3
680983.580	5239947.910	968.840	1	2	14	4
680982.830	5239949.060	965.620	2	2	58	3
680983.650	5239947.850	968.410	1	2	12	3
680983.020	5239948.820	965.690	2	2	97	3
680983.130	5239948.700	965.450	1	1	54	2
680983.570	5239948.050	966.650	1	1	39	3
680983.700	5239947.920	966.380	1	1	49	3
680983.740	5239947.900	965.780	1	1	43	3
680983.900	5239947.690	965.780	1	1	76	3
680984.090	5239947.450	965.820	1	1	62	3
680984.100	5239947.470	965.140	1	1	43	2
680984.250	5239947.300	965.020	1	1	73	2
680984.460	5239947.000	965.260	1	1	97	3
680984.740	5239946.630	965.670	1	1	48	3
680985.010	5239946.260	966.030	1	1	67	3
680985.190	5239946.030	966.100	1	1	76	3
680985.340	5239945.850	965.980	1	1	74	3
680985.510	5239945.630	966.000	1	1	96	3
680985.640	5239945.470	965.810	1	1	90	3
680985.770	5239945.320	965.640	1	1	59	3
680985.950	5239945.090	965.690	1	1	68	3
680986.170	5239944.790	965.850	1	1	103	3
680986.320	5239944.610	965.770	1	1	84	3
680986.470	5239944.420	965.640	1	1	84	3
680986.640	5239944.200	965.700	1	1	96	3
680986.720	5239944.140	965.240	1	1	93	3
680986.930	5239943.860	965.430	1	1	66	3
680986.910	5239943.920	964.580	1	1	62	3
680987.360	5239943.280	965.810	1	1	56	3
680987.280	5239943.460	964.660	1	1	84	2
680987.420	5239943.280	964.510	1	1	58	2
680987.570	5239943.090	964.460	1	1	46	3
680987.860	5239942.690	964.990	1	2	36	3
680987.700	5239942.940	964.270	2	2	42	2
680987.830	5239942.790	964.080	1	1	48	2
680987.990	5239942.580	964.030	1	1	66	2
680988.170	5239942.370	964.000	1	1	72	2
680988.360	5239942.110	964.130	1	1	105	2
680988.520	5239941.920	964.000	1	1	68	2
680988.680	5239941.710	964.010	1	1	57	2
680988.880	5239941.460	964.130	1	1	58	3
680989.030	5239941.270	964.070	1	1	47	2
680989.220	5239941.020	964.100	1	1	47	2
680989.490	5239940.640	964.550	1	1	46	3
680989.670	5239940.420	964.610	1	1	67	3
680989.780	5239940.290	964.320	1	1	67	3
680990.010	5239939.980	964.570	1	1	72	3
680990.040	5239939.990	963.970	1	1	59	2
680990.190	5239939.800	963.860	1	1	54	2
680990.350	5239939.600	963.800	1	1	46	2
680990.550	5239939.340	963.900	1	1	86	3
680990.670	5239939.190	963.710	1	1	44	2
680990.830	5239939.000	963.600	1	1	56	2
680990.990	5239938.790	963.600	1	1	55	2
680991.390	5239938.220	964.660	1	1	38	3
680991.450	5239938.180	964.170	1	1	54	3
680991.580	5239938.030	963.930	1	1	45	3
680991.640	5239937.970	963.420	1	1	70	2
680991.870	5239937.660	963.730	1	1	69	3
680992.040	5239937.450	963.680	1	1	77	3
680992.150	5239937.330	963.390	1	1	65	2
680992.440	5239936.920	964.020	1	2	28	3
680992.310	5239937.120	963.420	2	2	46	2
680992.490	5239936.890	963.480	1	1	34	2
680992.680	5239936.650	963.510	1	1	57	2
680992.890	5239936.380	963.660	1	1	49	2
680993.070	5239936.130	963.760	1	1	66	3
680993.420	5239935.630	964.590	1	1	74	3
680993.370	5239935.760	963.540	1	1	38	2
680993.800	5239935.140	964.790	1	1	66	3
680993.940	5239934.970	964.680	1	2	47	3
680993.710	5239935.330	963.580	2	2	33	2
680994.070	5239934.820	964.470	1	2	19	3
680993.880	5239935.120	963.550	2	2	77	2
680994.050	5239934.910	963.510	1	1	78	2
680994.200	5239934.720	963.430	1	1	35	2
680994.380	5239934.480	963.490	1	1	76	2
680994.530	5239934.290	963.410	1	1	58	2
680995.270	5239933.180	966.160	1	2	37	3
680994.680	5239934.110	963.320	2	2	31	2
680994.950	5239933.730	963.850	1	1	38	3
680995.150	5239933.480	963.930	1	1	37	3
680995.740	5239932.600	965.940	1	2	24	3
680995.200	5239933.450	963.330	2	2	41	2
680996.080	5239932.120	966.780	1	2	10	4
680995.360	5239933.250	963.300	2	2	40	2
680995.540	5239933.010	963.350	1	1	52	2
680995.730	5239932.760	963.470	1	1	45	2
680995.940	5239932.490	963.660	1	1	60	3
680996.190	5239932.150	964.060	1	1	26	3
680996.370	5239931.910	964.130	1	1	83	3
680996.530	5239931.720	964.040	1	1	71	3
680996.770	5239931.380	964.400	1	1	52	3
680996.870	5239931.280	964.010	1	1	49	3
680996.950	5239931.200	963.660	1	1	43	3
680997.160	5239930.930	963.820	1	1	75	3
680997.240	5239930.840	963.440	1	1	37	2
680997.620	5239930.300	964.460	1	2	13	3
680997.440	5239930.590	963.540	2	2	47	2
680997.830	5239930.020	964.650	1	2	12	3
680997.600	5239930.380	963.520	2	2	37	2
680998.250	5239929.410	965.900	1	2	12	3
680998.010	5239929.790	964.690	2	2	31	3
680998.110	5239929.680	964.310	1	1	76	3
680998.180	5239929.630	963.860	1	1	77	3
680998.280	5239929.520	963.550	1	1	40	3
680998.410	5239929.360	963.380	1	1	54	2
680998.630	5239929.060	963.620	1	1	58	3
680998.770	5239928.890	963.440	1	1	58	2
680999.190	5239928.290	964.720	1	2	11	3
680998.920	5239928.710	963.400	2	2	34	2
680999.690	5239927.550	966.340	1	2	46	4
680999.370	5239928.060	964.730	2	2	18	3
680999.480	5239927.930	964.450	1	1	43	3
680999.960	5239927.220	966.060	1	2	44	3
680999.610	5239927.770	964.340	2	2	26	3
680999.620	5239927.810	963.540	2	2	32	3
680999.780	5239927.610	963.450	2	2	60	3
680942.160	5239999.820	975.260	1	1	73	2
680942.610	5239999.210	976.020	1	2	27	3
680942.360	5239999.570	975.240	2	2	36	2
680942.580	5239999.290	975.340	1	1	71	3
680942.720	5239999.120	975.170	1	1	79	2
680942.880	5239998.920	975.110	1	1	112	2
680943.050	5239998.710	975.040	1	1	76	2
680943.220	5239998.500	974.990	1	1	87	2
680943.390	5239998.290	974.910	1	1	81	2
680943.880	5239997.600	975.850	1	2	15	3
680943.580	5239998.040	974.910	2	2	51	2
680944.080	5239997.340	975.920	1	2	22	3
680943.820	5239997.720	975.080	2	2	37	2
680944.040	5239997.450	975.130	1	1	61	3
680944.170	5239997.290	974.960	1	1	77	2
680944.330	5239997.080	974.910	1	1	93	2
680944.530	5239996.830	974.960	1	1	71	2
680944.690	5239996.640	974.820	1	1	90	2
680944.840	5239996.450	974.690	1	1	66	2
680944.990	5239996.270	974.580	1	1	79	2
680945.190	5239996.010	974.600	1	1	67	2
680945.380	5239995.760	974.620	1	1	78	3
680945.490	5239995.640	974.370	1	1	91	2
680945.700	5239995.370	974.470	1	1	97	2
680945.860	5239995.170	974.350	1	1	74	2
680946.100	5239994.860	974.490	1	1	83	3
680946.250	5239994.670	974.390	1	1	68	2
680946.480	5239994.370	974.530	1	1	75	3
680946.650	5239994.160	974.450	1	1	84	3
680946.750	5239994.050	974.200	1	1	94	2
680946.890	5239993.880	974.030	1	1	111	2
680947.050	5239993.680	973.950	1	1	97	2
680947.240	5239993.440	973.910	1	1	103	2
680947.410	5239993.220	973.890	1	1	94	2
680947.610	5239992.980	973.860	1	1	93	2
680947.760	5239992.790	973.800	1	1	90	2
680947.930	5239992.570	973.760	1	1	98	2
680948.120	5239992.330	973.760	1	1	85	2
680948.310	5239992.100	973.750	1	1	84	2
680948.510	5239991.830	973.790	1	1	93	2
680948.670	5239991.630	973.720	1	1	89	2
680948.850	5239991.410	973.640	1	1	116	2
680949.010	5239991.200	973.620	1	1	93	2
680949.200	5239990.970	973.590	1	1	81	2
680949.380	5239990.740	973.600	1	1	90	2
680949.580	5239990.480	973.620	1	1	82	2
680949.750	5239990.280	973.560	1	1	91	2
680949.900	5239990.090	973.430	1	1	75	2
680950.060	5239989.890	973.330	1	1	78	2
680950.220	5239989.700	973.240	1	1	81	2
680950.370	5239989.500	973.190	1	1	93	2
680950.540	5239989.300	973.110	1	1	78	2
680950.710	5239989.080	973.040	1	1	98	2
680950.880	5239988.860	972.980	1	1	97	2
680951.040	5239988.660	972.910	1	1	86	2
680951.230	5239988.430	972.870	1	1	121	2
680951.390	5239988.230	972.800	1	1	116	2
680951.550	5239988.030	972.750	1	1	130	2
680951.720	5239987.820	972.700	1	1	121	2
680951.900	5239987.590	972.650	1	1	85	2
680952.080	5239987.360	972.620	1	1	68	2
680952.260	5239987.130	972.640	1	1	54	2
680952.470	5239986.860	972.690	1	1	39	2
680952.870	5239986.300	973.420	1	1	68	3
680952.960	5239986.220	973.100	1	1	87	3
680953.190	5239985.920	973.260	1	1	112	3
680953.320	5239985.750	973.110	1	1	74	3
680953.490	5239985.550	972.980	1	1	69	3
680953.670	5239985.320	973.000	1	1	59	3
680953.790	5239985.170	972.760	1	1	46	3
680954.000	5239984.910	972.860	1	1	43	3
680954.210	5239984.620	972.970	1	1	67	3
680954.460	5239984.290	973.220	1	1	88	3
680954.550	5239984.210	972.840	1	1	65	2
680954.660	5239984.080	972.600	1	1	77	2
680954.810	5239983.890	972.470	1	1	79	2
680954.990	5239983.670	972.440	1	1	91	2
680955.160	5239983.450	972.410	1	1	76	2
680955.290	5239983.300	972.250	1	1	86	2
680955.420	5239983.140	972.090	1	1	75	2
680955.600	5239982.910	972.040	1	1	67	2
680955.860	5239982.570	972.260	1	1	90	3
680955.990	5239982.420	972.100	1	1	56	3
680956.220	5239982.100	972.270	1	1	52	3
680956.340	5239981.970	972.030	1	1	84	3
680956.480	5239981.800	971.910	1	1	67	3
680956.680	5239981.540	972.000	1	1	86	3
680956.830	5239981.360	971.850	1	1	91	3
680957.000	5239981.150	971.750	1	1	49	2
680957.220	5239980.860	971.890	1	1	98	3
680957.270	5239980.820	971.440	1	1	90	2
680957.500	5239980.510	971.610	1	1	63	2
680957.670	5239980.310	971.570	1	1	65	2
680957.890	5239980.020	971.710	1	1	60	3
